Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
1/1/2024 23:00,38.00435973,3.586220833,0,0,9.179850659,19.4245,169.5218912,137.7268237,16.6994,15.09566753
01/02 1087032:00:00,38.81510782,3.586220833,0,0,9.179850659,19.4245,153.8724665,138.017477,8.3497,7.505289457
1/2/2024 1:00,22.05446109,3.586220833,0,0,4.58992533,8.1892,158.0636608,147.7940647,3.33988,6.929716124
1/2/2024 2:00,14.61348165,0,0,0,1.52997511,7.4902,3.931972005,0,3.33988,0.592092005
1/2/2024 3:00,14.63021954,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/2/2024 4:00,14.64225703,0,0,0,1.52997511,7.4902,3.931926177,0,3.33988,0.592046177
1/2/2024 5:00,14.79326476,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/2/2024 6:00,22.16287453,3.586220833,0.00586912,0,4.58992533,8.1892,165.2225549,156.2808027,8.3497,0.59205212
1/2/2024 7:00,38.12403843,3.586220833,0.006969506,0,9.179850659,19.4245,171.638704,149.1712159,16.6994,5.768088074
1/2/2024 8:00,45.59130406,3.586220833,0.008684217,0,9.179850659,26.9147,189.5961268,142.9299061,25.0491,21.61712069
1/2/2024 9:00,45.60018698,3.586220833,0.002049974,0,9.179850659,26.9147,192.453198,139.2203793,33.3988,19.83401869
1/2/2024 10:00,38.11355489,3.586220833,0,0,9.179850659,19.4245,178.9660884,137.6328709,25.0491,16.2841175
1/2/2024 11:00,42.42681181,3.586220833,0.004028388,0,9.179850659,26.9147,195.3161303,138.4734869,41.7485,15.09414337
1/2/2024 12:00,42.13807956,3.586220833,0,0,9.179850659,26.9147,185.9901069,127.962255,41.7485,16.27935186
1/2/2024 13:00,41.41885802,3.586220833,0,0,9.179850659,26.9147,173.9531982,117.6909283,41.7485,14.51376999
1/2/2024 14:00,33.89487678,3.586220833,0,0,9.179850659,19.4245,168.9772849,122.8272075,33.3988,12.75127732
1/2/2024 15:00,33.89353409,3.586220833,0,0,9.179850659,19.4245,162.3689302,126.3232769,25.0491,10.99655325
1/2/2024 16:00,35.99896527,3.586220833,0,0,9.179850659,19.4245,174.3175435,129.9205418,33.3988,10.99820167
1/2/2024 17:00,45.54288297,3.586220833,0.0057091,0,9.179850659,26.9147,192.6958765,131.5999492,50.0982,10.9977273
1/2/2024 18:00,45.55042294,3.586220833,0.002341001,0,9.179850659,26.9147,190.2888654,125.0948665,50.0982,15.09579892
1/2/2024 19:00,45.55970584,3.586220833,0.002424443,0,9.179850659,26.9147,190.8978942,120.9663998,50.0982,19.83329437
1/2/2024 20:00,38.19937629,3.586220833,0,0,9.179850659,19.4245,187.1560961,132.1385977,33.3988,21.61869838
1/2/2024 21:00,38.18017902,3.586220833,0,0,9.179850659,19.4245,191.5060019,139.4713271,33.3988,18.63587479
1/2/2024 22:00,38.11129237,3.586220833,0,0,9.179850659,19.4245,189.5554903,144.6730403,25.0491,19.83335007
1/2/2024 23:00,38.00343077,3.586220833,0,0,9.179850659,19.4245,178.0537288,145.073523,16.6994,16.28080574
01/03 1087056:00:00,38.81433683,3.586220833,0,0,9.179850659,19.4245,162.3757213,144.7766441,8.3497,9.249377207
1/3/2024 1:00,22.0555598,3.586220833,0.000951915,0,4.58992533,8.1892,153.1606649,142.3146474,3.33988,7.506137518
1/3/2024 2:00,14.62144499,0,0,0,1.52997511,7.4902,3.931929473,0,3.33988,0.592049473
1/3/2024 3:00,14.63714025,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/3/2024 4:00,14.64744586,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/3/2024 5:00,15.31087384,0,0,0,1.52997511,7.4902,3.931935412,0,3.33988,0.592055412
1/3/2024 6:00,22.6740705,3.586220833,0.005506631,0,4.58992533,8.1892,170.2768836,161.9071836,8.3497,0.02
1/3/2024 7:00,38.35214778,3.586220833,0.007299726,0,9.179850659,19.4245,170.2908228,147.8235515,16.6994,5.767871315
1/3/2024 8:00,45.59394159,3.586220833,0.010799053,0,9.179850659,26.9147,183.2647914,136.5955933,25.0491,21.62009808
1/3/2024 9:00,45.60033691,3.586220833,0.002015592,0,9.179850659,26.9147,193.3844543,139.5680853,33.3988,20.417569
1/3/2024 10:00,38.11236754,3.586220833,0,0,9.179850659,19.4245,186.6928509,145.364074,25.0491,16.27967686
1/3/2024 11:00,42.42803138,3.586220833,0.006483035,0,9.179850659,26.9147,195.6006527,139.33861,41.7485,14.51354265
1/3/2024 12:00,42.13973312,3.586220833,0,0,9.179850659,26.9147,186.2199599,128.1894119,41.7485,16.28204799
1/3/2024 13:00,41.41900818,3.586220833,0,0,9.179850659,26.9147,177.6944776,120.8517273,41.7485,15.09425026
1/3/2024 14:00,33.8938921,3.586220833,0,0,9.179850659,19.4245,166.2937257,120.1408975,33.3988,12.75402822
1/3/2024 15:00,33.89393116,3.586220833,0,0,9.179850659,19.4245,160.6770022,124.6309303,25.0491,10.99697192
1/3/2024 16:00,35.99826583,3.586220833,0,0,9.179850659,19.4245,172.0279204,127.6314324,33.3988,10.99768804
1/3/2024 17:00,45.54438433,3.586220833,0.007296008,0,9.179850659,26.9147,186.8834633,125.7863255,50.0982,10.99893782
1/3/2024 18:00,45.54759359,3.586220833,0,0,9.179850659,26.9147,196.0417856,131.4291932,50.0982,14.51439239
1/3/2024 19:00,45.55704561,3.586220833,0.002702419,0,9.179850659,26.9147,194.113786,123.5988224,50.0982,20.41676361
1/3/2024 20:00,38.05862845,3.586220833,0,0,9.179850659,19.4245,172.4290553,117.4131778,33.3988,21.61707756
1/3/2024 21:00,38.05087982,3.586220833,0,0,9.179850659,19.4245,167.0418972,115.5898407,33.3988,18.05325655
1/3/2024 22:00,38.012042,3.586220833,0,0,9.179850659,19.4245,172.5909307,127.7073188,25.0491,19.83451185
1/3/2024 23:00,38.00464428,3.586220833,0,0,9.179850659,19.4245,175.5826532,142.0221329,16.6994,16.86112029
01/04 1087080:00:00,38.81369771,3.586220833,0,0,9.179850659,19.4245,169.0380277,151.4424482,8.3497,9.245879448
1/4/2024 1:00,22.05175308,3.586220833,0,0,4.58992533,8.1892,173.0902227,162.2443392,3.33988,7.506003524
1/4/2024 2:00,14.60721125,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/4/2024 3:00,14.62346071,0,0,0,1.52997511,7.4902,3.931928199,0,3.33988,0.592048199
1/4/2024 4:00,14.63854097,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/4/2024 5:00,14.79066113,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/4/2024 6:00,22.16220253,3.586220833,0.005836063,0,4.58992533,8.1892,160.4281205,151.4863276,8.3497,0.592092929
1/4/2024 7:00,38.12414594,3.586220833,0.007036265,0,9.179850659,19.4245,166.7724979,144.3045095,16.6994,5.768588367
1/4/2024 8:00,45.59447148,3.586220833,0.01110563,0,9.179850659,26.9147,180.4630798,133.7948446,25.0491,21.61913523
1/4/2024 9:00,45.60165859,3.586220833,0.002194631,0,9.179850659,26.9147,185.2884579,132.0579598,33.3988,19.83169819
1/4/2024 10:00,38.1143998,3.586220833,0,0,9.179850659,19.4245,175.0313641,133.1169181,25.0491,16.865346
1/4/2024 11:00,42.42678761,3.586220833,0.003915814,0,9.179850659,26.9147,196.2991711,140.0365635,41.7485,14.51410765
1/4/2024 12:00,42.1369487,3.586220833,0,0,9.179850659,26.9147,195.3125885,137.2852851,41.7485,16.27880343
1/4/2024 13:00,41.41261699,3.586220833,0,0,9.179850659,26.9147,187.7063108,131.4445538,41.7485,14.51325702
1/4/2024 14:00,33.89011061,3.586220833,0,0,9.179850659,19.4245,176.2755595,130.1242779,33.3988,12.75248161
1/4/2024 15:00,33.89175028,3.586220833,0,0,9.179850659,19.4245,169.3762716,133.3296024,25.0491,10.99756917
1/4/2024 16:00,34.93736656,3.586220833,0,0,9.179850659,19.4245,188.6587256,143.6827333,33.3988,11.57719229
1/4/2024 17:00,45.53828438,3.586220833,0.003986093,0,9.179850659,26.9147,206.4368889,145.3413516,50.0982,10.99733727
1/4/2024 18:00,45.54655035,3.586220833,0.002147948,0,9.179850659,26.9147,205.9354223,141.3244826,50.0982,14.51273969
1/4/2024 19:00,45.5530628,3.586220833,0.001200594,0,9.179850659,26.9147,207.1199767,137.1889009,50.0982,19.8328757
1/4/2024 20:00,38.19649349,3.586220833,0,0,9.179850659,19.4245,197.2941681,142.2755189,33.3988,21.61984914
1/4/2024 21:00,38.17800678,3.586220833,0,0,9.179850659,19.4245,198.9272237,146.8900827,33.3988,18.638341
1/4/2024 22:00,38.10937526,3.586220833,0,0,9.179850659,19.4245,195.38807,150.5038071,25.0491,19.83516294
1/4/2024 23:00,38.00187817,3.586220833,0,0,9.179850659,19.4245,182.9144449,149.9327999,16.6994,16.28224503
01/05 1087104:00:00,38.81267194,3.586220833,0,0,9.179850659,19.4245,170.1557181,152.5558439,8.3497,9.250174178
1/5/2024 1:00,22.05215443,3.586220833,0,0,4.58992533,8.1892,164.4126992,153.5674146,3.33988,7.505404616
1/5/2024 2:00,14.61544454,0,0,0,1.52997511,7.4902,3.931952515,0,3.33988,0.592072515
1/5/2024 3:00,14.63490251,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/5/2024 4:00,14.64821386,0,0,0,1.52997511,7.4902,3.931932546,0,3.33988,0.592052546
1/5/2024 5:00,14.79970713,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/5/2024 6:00,22.16670524,3.586220833,0.006426262,0,4.58992533,8.1892,148.2106036,139.8409036,8.3497,0.02
1/5/2024 7:00,38.12665717,3.586220833,0.007180358,0,9.179850659,19.4245,155.3428913,132.875126,16.6994,5.768365244
1/5/2024 8:00,45.59701147,3.586220833,0.010959745,0,9.179850659,26.9147,172.2389941,124.9863523,25.0491,22.20354186
1/5/2024 9:00,45.60298263,3.586220833,0.002116575,0,9.179850659,26.9147,179.6289272,126.3976817,33.3988,19.83244555
1/5/2024 10:00,38.11544628,3.586220833,0,0,9.179850659,19.4245,169.7726448,128.4424451,25.0491,16.2810997
1/5/2024 11:00,42.42847776,3.586220833,0.004033076,0,9.179850659,26.9147,187.24069,130.9776322,41.7485,14.51455782
1/5/2024 12:00,42.13933543,3.586220833,0,0,9.179850659,26.9147,182.9021185,124.2865365,41.7485,16.86708199
1/5/2024 13:00,41.41716686,3.586220833,0,0,9.179850659,26.9147,172.2823002,116.0201472,41.7485,14.51365299
1/5/2024 14:00,33.89393433,3.586220833,0,0,9.179850659,19.4245,164.3998649,118.2481615,33.3988,12.75290347
1/5/2024 15:00,33.89366966,3.586220833,0,0,9.179850659,19.4245,160.4391134,124.3921926,25.0491,10.99782082
1/5/2024 16:00,34.93949367,3.586220833,0,0,9.179850659,19.4245,173.1782734,128.7824145,33.3988,10.99705886
1/5/2024 17:00,45.54440461,3.586220833,0.007497133,0,9.179850659,26.9147,184.6712358,123.5755358,50.0982,10.99750003
1/5/2024 18:00,45.55136872,3.586220833,0.002065764,0,9.179850659,26.9147,185.5006384,120.8879068,50.0982,14.51453167
1/5/2024 19:00,45.55857178,3.586220833,0.002540849,0,9.179850659,26.9147,188.8487089,118.3309291,50.0982,20.41957986
1/5/2024 20:00,38.20251764,3.586220833,0,0,9.179850659,19.4245,166.624044,111.6057677,33.3988,21.61947631
1/5/2024 21:00,38.18763889,3.586220833,0,0,9.179850659,19.4245,159.3406424,107.8888556,33.3988,18.05298685
1/5/2024 22:00,38.1160582,3.586220833,0,0,9.179850659,19.4245,164.8172449,119.3500763,25.0491,20.41806856
1/5/2024 23:00,38.00758785,3.586220833,0,0,9.179850659,19.4245,152.4492071,119.4730581,16.6994,16.27674898
01/06 1087128:00:00,38.81888157,3.586220833,0,0,9.179850659,19.4245,134.0180886,116.4218446,8.3497,9.246544063
1/6/2024 1:00,22.06021837,3.586220833,0,0,4.58992533,8.1892,131.8769384,121.0309102,3.33988,7.506148185
1/6/2024 2:00,14.62316303,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/6/2024 3:00,14.64216361,0,0,0,1.52997511,7.4902,3.931967324,0,3.33988,0.592087324
1/6/2024 4:00,14.65602623,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/6/2024 5:00,15.32335039,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/6/2024 6:00,22.68656928,3.586220833,0.007312413,0,4.58992533,8.1892,130.9945583,122.0527651,8.3497,0.592093203
1/6/2024 7:00,38.36001547,3.586220833,0.007357368,0,9.179850659,19.4245,138.0486874,115.5806364,16.6994,5.768651041
1/6/2024 8:00,45.60175338,3.586220833,0.011329917,0,9.179850659,26.9147,153.2128767,106.5431671,25.0491,21.62060953
1/6/2024 9:00,45.60796034,3.586220833,0.002317446,0,9.179850659,26.9147,158.8520446,105.6202367,33.3988,19.83300796
1/6/2024 10:00,38.12059225,3.586220833,0,0,9.179850659,19.4245,147.0570799,105.1470971,25.0491,16.86088283
1/6/2024 11:00,42.43395304,3.586220833,0.004186277,0,9.179850659,26.9147,163.0130477,106.7524413,41.7485,14.51210637
1/6/2024 12:00,42.14406346,3.586220833,0,0,9.179850659,26.9147,158.2093723,100.1808405,41.7485,16.2800318
1/6/2024 13:00,41.42113556,3.586220833,0,0,9.179850659,26.9147,149.6513003,93.3884791,41.7485,14.5143212
1/6/2024 14:00,33.89779543,3.586220833,0,0,9.179850659,19.4245,142.6514751,96.4992809,33.3988,12.75339423
1/6/2024 15:00,33.89867079,3.586220833,0,0,9.179850659,19.4245,139.3992657,102.7741948,25.0491,11.57597085
1/6/2024 16:00,34.94405931,3.586220833,0,0,9.179850659,19.4245,156.0676876,111.6715611,33.3988,10.99732651
1/6/2024 17:00,45.54838106,3.586220833,0.007504807,0,9.179850659,26.9147,171.5131624,110.417076,50.0982,10.99788642
1/6/2024 18:00,45.55424174,3.586220833,0.002193803,0,9.179850659,26.9147,170.2014285,105.5909279,50.0982,14.51230064
1/6/2024 19:00,45.5609817,3.586220833,0.002615738,0,9.179850659,26.9147,169.8219085,99.88986343,50.0982,19.83384512
1/6/2024 20:00,38.06164231,3.586220833,0,0,9.179850659,19.4245,156.677844,101.0776739,33.3988,22.20137013
1/6/2024 21:00,38.053619,3.586220833,0,0,9.179850659,19.4245,152.4398126,100.9866706,33.3988,18.05434201
1/6/2024 22:00,38.01591799,3.586220833,0,0,9.179850659,19.4245,152.1797205,107.298157,25.0491,19.83246345
1/6/2024 23:00,38.01055884,3.586220833,0,0,9.179850659,19.4245,145.0333684,112.0504241,16.6994,16.28354429
01/07 1087152:00:00,38.82086087,3.586220833,0,0,9.179850659,19.4245,133.8666906,116.2660973,8.3497,9.250893266
1/7/2024 1:00,22.06140225,3.586220833,0,0,4.58992533,8.1892,135.1200153,124.2754994,3.33988,7.504635969
1/7/2024 2:00,14.62144309,0,0,0,1.52997511,7.4902,3.931970409,0,3.33988,0.592090409
1/7/2024 3:00,14.63852964,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/7/2024 4:00,14.65109231,0,0,0,1.52997511,7.4902,3.931976282,0,3.33988,0.592096282
1/7/2024 5:00,14.8020583,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/7/2024 6:00,22.17314481,3.586220833,0.011879117,0,4.58992533,8.1892,144.6109689,135.6692184,8.3497,0.592050442
1/7/2024 7:00,38.12890419,3.586220833,0.007101682,0,9.179850659,19.4245,152.287194,130.3939933,16.6994,5.193800655
1/7/2024 8:00,45.59040547,3.586220833,0.007105101,0,9.179850659,26.9147,149.0105628,118.1936331,25.0491,5.767829656
1/7/2024 9:00,45.59496051,3.586220833,0,0,9.179850659,26.9147,156.444678,117.277405,33.3988,5.768472943
1/7/2024 10:00,38.11708111,3.586220833,0.00349465,0,9.179850659,19.4245,166.4639047,123.3616795,25.0491,18.05312524
1/7/2024 11:00,42.43087475,3.586220833,0.004024432,0,9.179850659,26.9147,188.6806148,130.6475566,41.7485,16.28455823
1/7/2024 12:00,42.14146275,3.586220833,0,0,9.179850659,26.9147,183.1613489,122.7738239,41.7485,18.63902493
1/7/2024 13:00,41.41843014,3.586220833,0,0,9.179850659,26.9147,177.0373802,117.2333549,41.7485,18.05552534
1/7/2024 14:00,33.89538891,3.586220833,0,0,9.179850659,19.4245,168.8237131,119.1430836,33.3988,16.28182949
1/7/2024 15:00,33.89673428,3.586220833,0,0,9.179850659,19.4245,162.6749771,123.1124108,25.0491,14.51346634
1/7/2024 16:00,34.94328572,3.586220833,0,0,9.179850659,19.4245,174.1036347,125.6102591,33.3988,15.09457563
1/7/2024 17:00,45.54650534,3.586220833,0.006441933,0,9.179850659,26.9147,189.497276,126.6454676,50.0982,12.75360839
1/7/2024 18:00,45.5494571,3.586220833,0,0,9.179850659,26.9147,192.0259678,127.4137115,50.0982,14.51405633
1/7/2024 19:00,45.5581074,3.586220833,0.002676017,0,9.179850659,26.9147,187.2094001,117.279136,50.0982,19.83206406
1/7/2024 20:00,38.20208121,3.586220833,0,0,9.179850659,19.4245,168.6584283,114.8415311,33.3988,20.4180972
1/7/2024 21:00,38.18421209,3.586220833,0,0,9.179850659,19.4245,169.641976,118.1869511,33.3988,18.05622485
1/7/2024 22:00,38.11655502,3.586220833,0,0,9.179850659,19.4245,163.2483753,118.3667339,25.0491,19.83254139
1/7/2024 23:00,38.00840217,3.586220833,0,0,9.179850659,19.4245,153.4202327,122.2079185,16.6994,14.51291426
01/08 1087176:00:00,38.81825633,3.586220833,0,0,9.179850659,19.4245,153.302911,133.3773045,8.3497,11.57590652
1/8/2024 1:00,22.05823483,3.586220833,0,0,4.58992533,8.1892,157.8679937,145.2836362,3.33988,9.24447751
1/8/2024 2:00,14.61688497,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/8/2024 3:00,14.63303485,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/8/2024 4:00,14.64604499,0,0,0,1.52997511,7.4902,3.931939159,0,3.33988,0.592059159
1/8/2024 5:00,14.79661486,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/8/2024 6:00,22.16710437,3.586220833,0.010926119,0,4.58992533,8.1892,165.2707158,156.3289508,8.3497,0.592065081
1/8/2024 7:00,38.12449569,3.586220833,0.007019416,0,9.179850659,19.4245,172.3830776,149.9154616,16.6994,5.768215964
1/8/2024 8:00,45.58640922,3.586220833,0.007135348,0,9.179850659,26.9147,166.2865207,136.0438927,25.0491,5.193527991
1/8/2024 9:00,45.59133215,3.586220833,0,0,9.179850659,26.9147,173.31265,134.1453076,33.3988,5.768542455
1/8/2024 10:00,38.10612647,3.586220833,0,0,9.179850659,19.4245,173.984635,143.1676737,25.0491,5.767861305
1/8/2024 11:00,42.427558,3.586220833,0.007915078,0,9.179850659,26.9147,202.4667726,142.6642307,41.7485,18.05404197
1/8/2024 12:00,42.13857849,3.586220833,0,0,9.179850659,26.9147,199.0551155,138.6701768,41.7485,18.63643877
1/8/2024 13:00,41.41285424,3.586220833,0,0,9.179850659,26.9147,189.5167986,133.2540474,41.7485,14.51425114
1/8/2024 14:00,33.88955943,3.586220833,0,0,9.179850659,19.4245,184.0114261,136.098799,33.3988,14.5138271
1/8/2024 15:00,33.89094128,3.586220833,0,0,9.179850659,19.4245,178.4980924,142.4524915,25.0491,10.99650089
1/8/2024 16:00,34.93633769,3.586220833,0,0,9.179850659,19.4245,189.8096487,145.413622,33.3988,10.99722665
1/8/2024 17:00,45.54073415,3.586220833,0.007087751,0,9.179850659,26.9147,207.1216514,146.0260945,50.0982,10.9973569
1/8/2024 18:00,45.54623112,3.586220833,0.00217445,0,9.179850659,26.9147,210.1025886,145.4915632,50.0982,14.51282546
1/8/2024 19:00,45.54984276,3.586220833,0,0,9.179850659,26.9147,209.890166,141.1536582,50.0982,18.63830781
1/8/2024 20:00,38.19513295,3.586220833,0,0,9.179850659,19.4245,190.4981959,139.0461225,33.3988,18.05327349
1/8/2024 21:00,38.17771658,3.586220833,0,0,9.179850659,19.4245,183.3913827,135.479552,33.3988,14.51303069
1/8/2024 22:00,38.10983395,3.586220833,0,0,9.179850659,19.4245,186.5335841,143.4313339,25.0491,18.05315021
1/8/2024 23:00,38.00164898,3.586220833,0,0,9.179850659,19.4245,180.8930315,149.0978192,16.6994,15.09581232
01/09 1087200:00:00,38.81251482,3.586220833,0,0,9.179850659,19.4245,165.9818737,150.1268136,8.3497,7.505360166
1/9/2024 1:00,22.05216698,3.586220833,0,0,4.58992533,8.1892,168.9322344,158.5099801,3.33988,7.08237433
1/9/2024 2:00,14.60744234,0,0,0,1.52997511,7.4902,3.780287052,0,3.33988,0.440407052
1/9/2024 3:00,14.6225422,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/9/2024 4:00,14.63582688,0,0,0,1.52997511,7.4902,3.931930594,0,3.33988,0.592050594
1/9/2024 5:00,14.78685851,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/9/2024 6:00,22.15875073,3.586220833,0.005324811,0,4.58992533,8.1892,172.6463859,163.7046294,8.3497,0.59205653
1/9/2024 7:00,38.12181321,3.586220833,0.006998812,0,9.179850659,19.4245,178.8650429,156.397509,16.6994,5.768133952
1/9/2024 8:00,45.58960214,3.586220833,0.008828359,0,9.179850659,26.9147,195.4133859,148.7453584,25.0491,21.61892745
1/9/2024 9:00,45.59670286,3.586220833,0,0,9.179850659,26.9147,204.8935861,151.6602245,33.3988,19.83456161
1/9/2024 10:00,38.11076644,3.586220833,0,0,9.179850659,19.4245,194.2141586,152.8808718,25.0491,16.28418674
1/9/2024 11:00,42.42371065,3.586220833,0.004027554,0,9.179850659,26.9147,211.1759385,154.3332337,41.7485,15.09420483
1/9/2024 12:00,42.13504834,3.586220833,0,0,9.179850659,26.9147,207.0195718,148.9937126,41.7485,16.27735921
1/9/2024 13:00,41.41089481,3.586220833,0,0,9.179850659,26.9147,196.5611118,140.2995023,41.7485,14.51310941
1/9/2024 14:00,33.88815884,3.586220833,0,0,9.179850659,19.4245,187.8855885,141.7354062,33.3988,12.75138236
1/9/2024 15:00,33.88913751,3.586220833,0,0,9.179850659,19.4245,179.6226783,143.5769365,25.0491,10.99664185
1/9/2024 16:00,34.93571117,3.586220833,0,0,9.179850659,19.4245,188.3744747,143.9783095,33.3988,10.9973652
1/9/2024 17:00,45.54073992,3.586220833,0.007309366,0,9.179850659,26.9147,201.9789494,140.8832567,50.0982,10.99749276
1/9/2024 18:00,45.54457248,3.586220833,0,0,9.179850659,26.9147,206.5149351,141.3207951,50.0982,15.09593993
1/9/2024 19:00,45.55330103,3.586220833,0.002715168,0,9.179850659,26.9147,206.5975341,136.6644702,50.0982,19.83486391
1/9/2024 20:00,38.19683744,3.586220833,0,0,9.179850659,19.4245,193.4750342,138.4575569,33.3988,21.61867727
1/9/2024 21:00,38.17943163,3.586220833,0,0,9.179850659,19.4245,189.7938057,137.7583274,33.3988,18.63667828
1/9/2024 22:00,38.11101405,3.586220833,0,0,9.179850659,19.4245,190.9962618,146.1137208,25.0491,19.83344099
1/9/2024 23:00,38.00227498,3.586220833,0,0,9.179850659,19.4245,184.2503693,151.2700913,16.6994,16.280878
01/10 1087224:00:00,38.81308105,3.586220833,0,0,9.179850659,19.4245,169.3431173,151.7440001,8.3497,9.249417219
1/10/2024 1:00,22.05144186,3.586220833,0,0,4.58992533,8.1892,176.7810823,165.9350454,3.33988,7.506156915
1/10/2024 2:00,14.60946887,0,0,0,1.52997511,7.4902,3.931932198,0,3.33988,0.592052198
1/10/2024 3:00,14.62499841,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/10/2024 4:00,14.63501287,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
1/10/2024 5:00,15.30101571,0,0,0,1.52997511,7.4902,3.93193813,0,3.33988,0.59205813
1/10/2024 6:00,22.66833942,3.586220833,0.00589005,0,4.58992533,8.1892,187.0849674,178.7152674,8.3497,0.02
1/10/2024 7:00,38.34706467,3.586220833,0.007084497,0,9.179850659,19.4245,193.5625126,171.0952144,16.6994,5.767898248
1/10/2024 8:00,45.58863668,3.586220833,0.011181235,0,9.179850659,26.9147,208.48777,161.818475,25.0491,21.62019491
1/10/2024 9:00,45.59620193,3.586220833,0.00241538,0,9.179850659,26.9147,208.5717426,154.7552857,33.3988,20.41765692
